,Wikipedia movie ID,averageRating,numVotes
20520,657446,6.9,339901.0
20522,11137131,6.7,428.0
20523,14713355,5.9,474.0
20524,1006993,5.2,15080.0
20525,29733563,5.5,53.0
20526,8999448,7.7,1480.0
20527,1845248,5.5,661.0
20528,21832989,5.9,51.0
20530,1545323,6.9,8381.0
20531,11400848,6.8,216.0
20532,26292590,5.4,574.0
20533,18493001,5.0,459.0
20534,21254166,7.1,2000.0
20535,21296846,7.5,57.0
20537,25990872,5.5,733.0
20539,33491059,6.5,149.0
20540,25947773,5.9,217.0
20541,32982221,6.0,68.0
20542,18890518,6.4,756.0
20543,23799431,7.8,14.0
20545,34158049,4.6,2000.0
20546,26289828,7.3,30.0
20547,6854339,6.5,1215.0
20548,14173157,5.8,16.0
20549,27686503,4.9,2177.0
20550,4829422,6.7,8171.0
20551,15090274,6.6,897.0
20552,5234314,6.1,175.0
20553,1025841,5.8,5466.0
20554,26749011,6.0,30.0
20555,25676395,6.5,163.0
20556,2093621,6.8,15.0
20557,16340604,5.9,531.0
20558,23135267,5.6,733.0
20559,4362592,6.1,1475.0
20560,5111225,6.5,824.0
20561,15314787,6.1,97.0
20562,6127063,6.1,941.0
20563,32943323,3.0,12.0
20564,34382078,6.4,497.0
20565,6088005,7.4,5852.0
20566,31149929,5.8,59.0
20567,4195529,5.9,389.0
20568,26286016,6.0,454.0
20569,32399555,6.9,2114.0
20571,948548,6.9,48559.0
20572,2937356,6.9,98.0
20573,22372556,5.1,1056.0
20574,4174550,4.9,527.0
20575,637187,6.4,29202.0
20576,1421256,5.4,1092.0
20577,4044906,8.6,116.0
20578,18089813,7.0,98.0
20579,1506960,7.5,22.0
20581,18006800,7.1,775.0
20582,20904594,6.7,11.0
20583,22155741,8.2,489.0
20584,3595458,6.1,948.0
20587,5079650,6.5,112193.0
20588,19015856,5.2,379.0
20589,22900708,7.8,21.0
20590,12576775,4.5,1200.0
20591,1809610,6.4,23.0
20593,11116855,7.7,933.0
20594,10405086,7.3,1610.0
20595,19571819,6.9,11116.0
20596,24009854,5.8,219.0
20597,26091003,7.2,2486.0
20599,32567072,6.0,276.0
20600,9960044,6.7,114.0
20601,13265554,5.8,79.0
20602,2034460,6.5,917.0
20603,12234609,7.5,832.0
20604,29901365,5.2,98.0
20605,8414299,6.5,24.0
20607,20377750,5.7,48.0
20608,5109756,5.1,2604.0
20609,7972836,4.6,533.0
20610,24764859,7.1,10.0
20611,1968110,6.8,6698.0
20612,13252507,6.4,1534.0
20613,6350603,5.8,613.0
20614,1735236,5.7,81149.0
20615,5967060,4.3,70.0
20616,32838178,4.6,458.0
20617,33553358,6.6,3022.0
20618,9951507,5.9,1403.0
20619,15705596,6.2,125.0
20620,14538051,5.5,1828.0
20621,25917853,7.2,51.0
20622,2846827,6.6,327.0
20623,12212954,4.9,743.0
20624,25339461,5.0,1028.0
20625,22643946,7.0,178.0
20626,17370353,4.9,33.0
20627,31026801,7.2,40.0
20629,2969247,6.5,476239.0
20630,33509384,7.1,104.0
20631,23229173,4.8,3247.0
20633,25061879,5.2,474.0
20634,33025390,4.6,67.0
20635,32060654,6.0,1108.0
20636,31322419,4.7,15.0
20637,5118109,7.1,4302.0
20638,31738801,6.1,49.0
20639,29697967,5.1,155.0
20640,31751493,4.4,775.0
20641,18707006,6.2,204.0
20642,165330,7.4,14320.0
20644,10646793,5.3,547.0
20646,702506,6.5,9114.0
20647,24861712,6.1,266.0
20649,4781857,6.5,202.0
20650,3365103,6.7,239.0
20651,606121,7.5,14759.0
20652,1428872,7.6,26600.0
20653,19102556,6.8,78.0
20654,15807833,6.8,1288.0
20655,1721414,8.1,52609.0
20656,1331578,5.5,51285.0
20657,16861486,3.9,150.0
20658,5804128,5.9,1811.0
20660,1608670,7.2,93432.0
20661,23097775,3.7,151.0
20662,25074031,5.7,1575.0
20663,32555318,5.8,269.0
20664,23208816,6.7,17.0
20665,618929,6.6,229480.0
20667,6715920,7.3,108.0
20668,670226,6.6,244971.0
20669,23172494,6.0,135.0
20670,18655247,7.2,913.0
20671,23731386,5.8,424.0
20672,22622277,7.3,82.0
20673,23176193,5.5,52.0
20674,7171361,6.4,6630.0
20675,2648891,7.9,22.0
20676,23877972,3.0,743.0
20677,20568687,6.4,38.0
20678,4167411,6.5,384714.0
20679,27363631,5.4,7.0
20680,374748,7.9,36.0
20682,26900748,5.2,174.0
20683,3419072,2.9,2457.0
20684,12973724,6.5,1042.0
20685,34768346,7.7,213.0
20686,3614858,6.0,4225.0
20687,3304414,7.0,1996.0
20688,7086744,5.7,314.0
20689,17673296,6.0,29.0
20690,3725216,4.5,181.0
20692,2148208,6.8,474.0
20693,3647125,6.3,2783.0
20694,33396282,6.9,451.0
20695,21047106,6.7,1129.0
20696,33851920,6.2,176.0
20697,19958160,7.2,1918.0
20698,36113962,6.3,21037.0
20699,3011301,7.2,371.0
20700,28149863,5.1,19.0
20702,4670351,6.7,476.0
20703,32174884,5.5,407.0
20704,12515229,7.6,4960.0
20705,21996287,8.1,1996.0
20706,12580152,6.1,108605.0
20707,18417818,5.4,47.0
20709,9085771,6.2,128.0
20710,21429198,6.8,798.0
20711,19080118,5.7,133.0
20712,3556701,5.2,6156.0
20714,3303352,5.5,6901.0
20715,1760703,6.6,544.0
20717,24962756,6.8,466.0
20718,2156510,6.5,63022.0
20719,33333482,6.8,2420.0
20720,528256,6.4,33428.0
20721,33427305,7.9,81.0
20722,33472190,7.0,1653.0
20723,1167186,7.4,12497.0
20724,2987094,6.3,133.0
20725,13342762,3.5,120.0
20727,5040274,6.2,2465.0
20728,13211189,7.5,710.0
20729,16171490,7.4,15.0
20730,3273557,7.1,11.0
20731,32828743,6.1,87.0
20734,17470934,7.2,4333.0
20736,142465,6.7,857.0
20738,1743227,6.6,26.0
20739,2462649,7.1,13262.0
20740,20836210,2.0,1649.0
20741,6724491,6.1,4397.0
20742,1331025,5.9,545.0
20743,725459,8.1,465341.0
20744,28415125,6.3,8.0
20745,3903941,5.2,2518.0
20746,33955612,5.8,30.0
20747,77619,7.5,5135.0
20748,1131046,6.5,7174.0
20749,23967822,6.9,28.0
20752,23367273,6.7,207.0
20753,24834994,6.8,5562.0
20754,3746294,7.0,48.0
20755,6465972,6.0,127.0
20756,2920404,5.7,2405.0
20757,1028938,7.7,1800.0
20758,2994806,7.0,56.0
20759,20621232,3.2,503.0
20760,31252592,6.4,61.0
20761,475482,7.2,10427.0
20762,24064110,4.3,202.0
20766,24828825,6.9,397.0
20767,3071743,8.4,94859.0
20768,3068509,6.2,1409.0
20770,23290419,6.6,828.0
20771,12234132,6.1,382.0
20772,21378128,4.7,2393.0
20773,872441,7.7,281632.0
20774,20896023,6.4,1379.0
20775,1338461,7.2,25496.0
20776,1484119,6.7,501.0
20777,21252751,7.5,56.0
20778,33112851,4.6,1503.0
20779,20904358,6.6,15.0
20781,12955087,7.3,8479.0
20782,18621140,6.7,177.0
20783,14195429,7.6,73.0
20784,12108808,2.3,3899.0
20785,4568717,5.7,115.0
20786,2010018,6.3,12300.0
20787,17346920,7.0,464.0
20788,24162115,4.8,41.0
20789,34322568,5.9,846.0
20791,25649956,5.2,1257.0
20792,27296054,5.2,207.0
20793,6881545,6.9,667.0
20794,11673194,6.0,687.0
20795,1051400,7.0,10566.0
20796,28996097,6.4,40.0
20797,32427485,5.4,404.0
20798,28149615,8.2,6749.0
20799,10220802,4.5,245.0
20800,1328216,6.5,4637.0
20801,5863001,6.4,3867.0
20802,8369038,6.2,748.0
20803,34250968,7.4,237632.0
20804,6777103,7.1,3796.0
20805,26127052,4.9,119.0
20807,73451,7.7,5754.0
20808,2068890,7.8,105870.0
20809,26207769,6.5,1120.0
20811,35842386,4.7,443.0
20812,28762841,5.8,10.0
20813,9524972,6.4,5422.0
20814,3829043,6.7,2194.0
20815,2838499,7.0,11572.0
20816,4273140,6.3,23.0
20818,32802867,5.5,381.0
20819,6910004,5.6,5252.0
20820,33043192,5.6,370.0
20821,6124520,4.0,1149.0
20822,23181793,4.5,330.0
20823,32030390,5.8,560.0
20824,11584672,5.6,1144.0
20827,31932572,5.7,136.0
20828,33859757,6.0,256.0
20829,23150143,6.5,1106.0
20830,21001056,5.8,41182.0
20831,23753810,6.9,743.0
20832,10776705,6.8,118.0
20833,1558966,6.8,5364.0
20834,22214410,5.0,899.0
20835,19815664,4.7,25.0
20836,18498357,4.9,1933.0
20837,5080406,6.9,9.0
20838,7116446,8.6,27.0
20839,21280176,6.3,15.0
20840,301798,7.7,171376.0
20841,34385635,7.4,316.0
20842,13164451,6.7,1240.0
20843,17803422,6.4,195.0
20844,4767062,6.9,3729.0
20845,12487226,5.4,822.0
20846,7192628,6.2,424.0
20847,25680416,5.9,55.0
20848,20903386,5.1,19.0
20849,2278187,6.1,660.0
20851,31304530,5.0,326.0
20852,20581373,4.0,8.0
20854,2957019,7.5,20503.0
20855,18423896,6.6,14.0
20856,27125437,7.3,16.0
20857,4107909,7.5,568.0
20858,11825918,7.3,4269.0
20860,23348055,7.9,23.0
20861,2861847,6.2,22969.0
20862,4003996,6.0,2139.0
20863,17833519,5.2,1288.0
20865,21705368,6.3,323.0
20866,26107470,5.6,851.0
20867,3835614,5.4,13.0
20869,370112,6.1,243.0
20870,19801241,5.0,45.0
20871,455013,7.6,6076.0
20872,36220196,5.0,945.0
20874,28328245,6.7,89.0
20875,26640812,6.2,33.0
20876,11886787,6.5,701.0
20878,19859572,4.4,747.0
20879,21025548,6.7,127.0
20880,35372452,4.5,15.0
20882,31197125,6.1,109.0
20883,32161053,6.4,109.0
20884,31093623,5.2,21145.0
20885,34206129,6.2,2570.0
20886,2294895,6.4,7205.0
20887,33820074,8.4,2261.0
20888,10095763,6.3,19134.0
20889,28994031,8.1,457.0
20892,2058406,6.0,430.0
20893,24335425,5.8,2034.0
20894,3957197,7.3,2811.0
20895,10946921,6.2,1215.0
20896,11825941,7.3,4269.0
20897,12713926,6.2,364.0
20899,10386446,7.0,258.0
20900,27211049,8.8,20.0
20902,24907027,6.3,334.0
20903,30171265,6.2,257.0
20904,9865713,5.9,2309.0
20905,13949810,6.6,8333.0
20906,30865328,7.1,5168.0
20908,2866230,4.6,12264.0
20909,34983776,6.1,47.0
20911,34749215,7.4,19.0
20913,21436715,6.2,948.0
20914,5465180,7.6,658.0
20915,19007486,7.8,743.0
20916,10991409,3.0,1416.0
20917,31122008,6.9,68.0
20918,5993535,6.1,833.0
20919,24889161,7.4,278.0
20920,15092167,7.1,2305.0
20921,9912617,7.2,34.0
20922,4195173,6.4,44.0
20923,474527,4.7,31873.0
20924,25845043,7.8,21.0
20926,1377041,5.4,12376.0
20929,23593030,7.1,97.0
20930,7153837,5.1,3932.0
20931,16168362,3.8,55.0
20933,8728044,6.4,32.0
20934,25874731,6.5,93.0
20935,23420352,5.4,26.0
20938,27326318,6.2,11.0
20939,25930191,7.6,96.0
20940,20029415,5.6,374.0
20941,1343342,8.1,257198.0
20942,16171201,3.7,2463.0
20943,9650868,6.5,448.0
20944,13501950,4.1,52.0
20945,14679606,4.9,151.0
20946,20479488,5.6,48.0
20948,240483,6.9,25099.0
20949,9015497,5.6,165.0
20950,17484649,5.6,140.0
20951,28524614,5.2,23.0
20952,4650594,7.5,1173.0
20953,8687830,5.1,498.0
20955,20907157,7.1,5020.0
20956,30523766,3.3,257.0
20957,1908238,6.6,464844.0
20958,2039953,5.9,37754.0
20959,2465576,9.0,6495.0
20960,33537539,6.6,2639.0
20961,34253515,5.6,52.0
20962,5637822,6.7,65.0
20964,27649189,8.8,65.0
20965,2806249,4.9,75.0
20966,18110028,5.6,26.0
20967,17949718,4.2,1323.0
20968,14495793,3.7,377.0
20970,8383780,5.9,6314.0
20971,21038581,5.3,232.0
20972,5725237,7.7,6896.0
20974,12336355,7.3,87.0
20975,18823183,6.2,363.0
20976,26645558,7.7,21.0
20977,12241711,7.6,68.0
20978,16171195,6.7,1241.0
20979,9342725,7.9,20.0
20980,9321677,6.0,4217.0
20981,3827592,6.6,2396.0
20983,773501,6.6,16420.0
20984,4556334,6.7,2525.0
20985,31913677,5.6,294.0
20988,9246760,8.0,3142.0
20989,24361114,7.9,131.0
20990,34543762,5.4,81.0
20991,4821517,8.1,33.0
20992,11376768,7.5,68.0
20993,5743048,6.6,47.0
20994,966552,6.2,6717.0
20995,32441881,6.3,668.0
20996,3105223,7.0,23243.0
20998,24080238,7.0,19.0
20999,9162361,6.0,68.0
21000,22644625,6.3,151.0
21001,26462209,6.1,1459.0
21002,21181515,7.0,77.0
21003,20533469,6.4,18.0
21004,11392064,2.9,325.0
21005,339516,4.6,2885.0
21006,447074,8.1,67975.0
21007,24158127,5.7,140.0
21008,33805732,7.8,14.0
21009,10222495,5.0,62.0
21010,32541723,6.9,530.0
21011,10027676,7.3,238.0
21012,9974407,7.9,5999.0
21013,17863395,5.4,4005.0
21014,25649246,6.0,1667.0
21015,28224070,7.2,408.0
21016,25917921,6.2,3614.0
21017,31863694,7.2,1395.0
21018,35702217,5.7,39.0
21019,10318067,5.7,1811.0
21021,26004874,4.7,89.0
21022,5496661,7.0,6142.0
21023,19606046,6.4,428.0
21024,10638177,7.1,100.0
21025,22266547,6.0,17.0
21026,17683376,6.8,104.0
21027,5122403,7.3,387.0
21028,6133862,5.5,2651.0
21029,18162467,6.8,3741.0
21030,9789564,5.1,112.0
21031,25381381,7.2,30.0
21032,12484408,5.3,55.0
21033,4518378,6.1,4885.0
21034,1589945,5.7,1325.0
21035,35568639,6.2,1004.0
21036,32134054,6.7,570.0
21037,11649097,6.4,1202.0
21038,26619038,7.3,24140.0
21039,20556389,5.0,881.0
21040,27365029,6.6,947.0
21041,25375464,5.6,27.0
21042,5017604,7.8,461068.0
21043,9811512,6.7,528.0
21044,31619609,5.3,68.0
21045,22703750,6.4,305.0
21046,19869563,6.7,21.0
21047,11541829,3.4,2988.0
21048,789734,6.8,165.0
21050,8609643,7.7,475.0
21052,574768,6.6,48352.0
21053,9997783,4.3,45.0
21054,17782099,6.8,1877.0
21055,27208334,6.1,825.0
21056,1586917,6.9,3076.0
21057,1558226,4.8,8910.0
21058,4231,5.7,50645.0
21059,3493076,6.5,7610.0
21060,24169063,6.9,16.0
21061,25198436,5.9,21.0
21062,35790650,5.6,11.0
21063,6855079,5.4,570.0
21064,31068635,5.7,386.0
21065,21061563,6.9,91.0
21066,26723545,6.2,14.0
21067,3893827,7.6,1293.0
21068,15117612,6.3,64.0
21069,1482772,5.6,1395.0
21071,2934275,7.2,1018.0
21072,12120827,4.3,2742.0
21073,7839959,4.4,760.0
21074,11141769,6.9,61.0
21075,949131,5.7,60032.0
21076,963023,7.1,21646.0
21077,33949342,6.4,334.0
21078,5752544,5.6,16.0
21079,9549959,5.3,1694.0
21080,24367337,4.8,447.0
21081,33567266,5.6,3851.0
21082,9919713,5.3,26.0
21083,14661861,6.1,1526.0
21084,6040782,8.1,7405.0
21085,4288725,7.1,5523.0
21086,21054123,7.5,150.0
21087,4398217,3.4,80.0
21088,9919714,5.2,41.0
21089,7138412,6.1,638.0
21091,33100124,5.0,161.0
21092,35037361,6.5,82.0
21093,155997,7.8,158182.0
21095,1600828,6.3,1650.0
21096,2999946,5.7,301.0
21097,6673089,7.4,916.0
21098,20897702,4.4,1507.0
21099,1600825,6.4,2644.0
21100,19680415,6.7,282.0
21101,24110107,5.1,18.0
21102,3466023,7.2,19688.0
21103,5416840,8.9,34.0
21105,22643618,7.2,14.0
21106,35603159,5.9,1356.0
21109,13267586,5.9,65.0
21110,5251546,7.4,43.0
21111,29480522,7.2,349.0
21112,6095468,6.7,3419.0
21113,5614046,5.1,166.0
21114,3137104,7.1,46.0
21116,20280702,6.6,19752.0
21118,28382715,5.4,9.0
21119,10931912,7.1,451.0
21120,29262521,6.0,60.0
21121,14107637,6.8,12.0
21122,14616560,5.6,18.0
21123,29759024,5.5,68.0
21124,25888726,5.6,1568.0
21125,8590196,6.5,2846.0
21126,25994788,7.1,24.0
21127,125563,6.5,10073.0
21128,31438306,7.6,5634.0
21129,19312359,6.3,34.0
21130,84931,7.4,106846.0
21132,6816052,5.3,77.0
21133,20903414,7.1,88.0
21135,1607895,7.7,153656.0
21136,9169723,6.7,586.0
21137,10056504,4.5,52.0
21138,28467641,7.0,289.0
21139,25840557,6.2,7.0
21140,32917523,4.6,338.0
21141,26695384,4.2,424.0
21142,32359885,6.4,257.0
21143,13659818,3.2,934.0
21144,3027693,6.6,445.0
21145,9916205,4.3,26.0
21146,35336357,7.1,60.0
21148,3384409,6.8,18299.0
21149,2416538,5.5,1303.0
21150,34311479,5.2,103.0
21151,29810980,6.1,26.0
21152,19114595,5.8,178.0
21153,183740,6.7,9747.0
21154,12386689,6.1,8395.0
21155,9916199,7.3,34.0
21156,32523986,5.3,2605.0
21157,23400232,6.9,44.0
21159,12360053,7.8,543.0
21160,5208736,4.8,15.0
21161,24073826,6.7,206.0
21162,7469320,6.3,1119.0
21163,26045559,4.6,268.0
21164,12763158,6.9,8.0
21165,2782235,6.2,20.0
21167,3298253,2.6,7209.0
21168,30366792,4.7,258.0
21169,4121843,7.2,6961.0
21170,5566299,5.0,124.0
21171,32826498,5.4,242.0
21172,307072,5.7,33384.0
21174,33673437,8.9,18.0
21175,13233728,6.9,229.0
21177,13093390,6.5,2558.0
21178,17825942,6.2,45.0
21179,1866289,6.6,7805.0
21180,3143504,7.1,2090.0
21181,19842551,7.6,3805.0
21182,1999677,6.3,11740.0
21183,12360068,6.1,4908.0
21184,33565978,7.4,17.0
21185,17418486,7.7,14.0
21186,21545922,7.9,58068.0
21189,87983,8.1,451662.0
21190,27634989,4.1,4561.0
21191,23778482,6.6,2841.0
21192,20904391,7.0,93.0
21193,183741,7.6,3071.0
21194,5221569,6.6,2439.0
21195,9362221,5.3,225.0
21197,28467486,7.0,54.0
21198,9725206,7.3,311.0
21199,27405886,8.2,8.0
21200,32633436,6.9,63.0
21201,1126356,6.7,10169.0
21202,14647588,5.7,2257.0
21203,28960088,5.9,130.0
21204,1374014,6.6,67294.0
21205,32974145,7.1,15.0
21206,11020749,7.0,596.0
21207,15945843,6.3,1867.0
21208,2241614,7.2,729.0
21209,25460900,7.9,1390.0
21211,3936193,8.2,21.0
21212,1059238,5.9,4221.0
21213,25746139,6.4,332.0
21214,6503634,6.1,2870.0
21215,28467185,4.6,14.0
21216,30809909,6.4,28.0
21218,28467412,7.1,27.0
21220,666762,7.3,1362.0
21221,34115082,4.5,51.0
21222,34496828,6.6,81.0
21225,2877925,6.1,12360.0
21226,2229575,6.9,2123.0
21227,23666657,6.9,280.0
21228,22332662,6.3,163.0
21229,6829851,7.6,1173.0
21231,27371015,5.6,347.0
21232,13580977,7.1,36.0
21233,11020765,7.4,512.0
21235,35004945,7.1,24.0
21236,7376319,5.9,1543.0
21237,2015616,6.2,185.0
21238,36694867,6.6,1168.0
21239,5393250,6.4,2717.0
21240,753557,8.4,1392.0
21241,164411,6.9,15486.0
21242,34787508,7.7,45815.0
21243,20502309,6.2,1344.0
21244,20666019,6.4,687.0
21245,34520258,7.1,236.0
21246,6881959,5.4,198.0
21247,3846552,4.6,10.0
21248,29800838,4.9,515.0
21249,9646347,7.3,2925.0
21250,14144391,5.9,27.0
21251,11381825,6.4,136281.0
21253,11490409,7.5,15.0
21254,20038244,7.9,189.0
21255,30826749,6.6,1969.0
21256,28269,8.6,1526596.0
21258,1164538,5.5,578.0
21259,2439425,7.5,15597.0
21260,4800257,5.5,11206.0
21261,26748877,3.0,477.0
21262,10122950,6.2,784.0
21263,31025151,7.2,144.0
21266,10267666,6.0,16.0
21267,32895002,5.3,52.0
21268,9720026,6.9,29.0
21269,35251613,6.0,29.0
21270,27179854,6.2,410.0
21271,34115605,6.7,46.0
21272,1449256,7.3,24140.0
21273,9398619,4.6,118.0
21274,2885391,6.7,7905.0
21275,5584674,7.3,1945.0
21276,12098160,6.2,1155.0
21277,5648938,5.5,29.0
21278,11984090,7.8,576.0
21279,13990907,8.4,18.0
21280,9998253,7.0,84.0
21281,10731114,6.7,251.0
21282,15462344,5.7,1982.0
21283,21547924,5.6,9.0
21285,9782429,6.2,224.0
21286,7503399,5.9,216.0
21287,8531960,6.7,4252.0
21288,4017383,7.5,55539.0
21290,1959014,7.4,34173.0
21291,14316446,5.6,348.0
21292,31091643,5.3,348.0
21293,25916064,6.3,237.0
21294,5713867,7.1,2995.0
21295,2621094,7.2,8184.0
21297,17931970,6.1,524.0
21298,26178682,6.7,390.0
21299,23666765,6.6,2944.0
21300,6436552,2.3,788.0
21301,34150952,5.9,62.0
21303,34952946,5.9,22.0
21304,8076364,5.7,853.0
21306,21342768,8.1,22.0
21307,30893903,4.1,561.0
21308,26660194,6.4,56.0
21309,33002398,5.3,69.0
21310,10000081,5.9,42.0
21311,16347901,6.2,342.0
21312,1443387,4.3,625.0
21314,10731077,6.6,574.0
21315,11375095,6.9,778.0
21316,19922402,4.6,146.0
21317,23688042,7.0,72.0
21319,31616595,6.8,183.0
21320,20987461,6.4,952.0
21321,10409278,5.8,120.0
21322,6786480,6.9,36.0
21323,6786130,6.8,292.0
21324,26967686,7.0,1063.0
21326,26855320,7.9,1101.0
21327,16904693,6.9,503.0
21328,9497496,6.2,1828.0
21329,8413939,3.9,364.0
21330,11202210,5.8,481.0
21331,19054381,6.5,816.0
21332,11257151,7.2,339.0
21333,13810883,6.4,56.0
21334,33052358,5.8,18.0
21335,442568,6.4,4850.0
21336,25943503,7.5,9676.0
21337,12856169,4.4,12.0
21338,12447521,6.6,311.0
21339,19408749,7.5,206.0
21340,25480074,6.2,450.0
21341,20396414,6.1,1905.0
21342,7750899,7.8,1360.0
21343,28173585,6.4,91183.0
21344,13226815,6.2,135.0
21345,6249097,6.3,2500.0
21346,2640146,6.7,425.0
21347,9636080,6.1,993.0
21349,28190801,3.7,101.0
21350,5434937,3.5,542.0
21352,2860325,7.0,1280.0
21353,26007240,4.3,869.0
21354,1178726,5.4,870.0
21355,4764431,4.6,8792.0
21356,1623267,6.8,17858.0
21357,34548172,6.7,965.0
21358,21311350,5.7,100.0
21359,31093288,7.4,17.0
21361,9052864,5.0,186.0
21362,2342941,5.4,45974.0
21363,29397587,6.6,723.0
21364,7976935,6.0,916.0
21365,5495081,3.2,2057.0
21366,34245881,5.9,1413.0
21367,12319832,6.0,434006.0
21368,9498765,7.2,1918.0
21369,6393328,3.4,587.0
21370,22644666,7.1,912.0
21371,2169886,6.7,3363.0
21373,28887804,7.6,10.0
21374,14085366,6.8,137.0
21375,24245794,3.4,1117.0
21377,15828749,6.3,4037.0
21378,36096212,4.0,79.0
21379,36449838,6.7,102.0
21380,372218,6.0,3845.0
21381,6738089,6.5,1943.0
21382,16672614,4.9,4234.0
21383,12590515,6.9,5969.0
21384,13399933,5.1,63.0
21385,6790266,5.9,16782.0
21386,11436273,6.4,24318.0
21388,8824741,6.0,131.0
21390,2220448,4.7,8918.0
21392,8058697,7.3,7912.0
21393,18510855,6.4,115.0
21394,11834498,6.0,1242.0
21395,12343041,6.4,668.0
21397,5274232,7.0,11100.0
21398,13490840,5.2,51.0
21399,8935737,6.8,41.0
21400,20991625,5.5,2150.0
21401,2092559,5.7,9032.0
21402,31832678,9.1,12.0
21403,7696155,7.6,1981.0
21404,4920728,7.1,1004.0
21405,9362866,6.8,4303.0
21406,29182487,6.4,82.0
21407,19968500,6.0,514.0
21408,2471429,7.2,2771.0
21409,9894564,7.3,96.0
21410,6302125,7.2,9856.0
21411,3259930,7.8,13088.0
21412,28493090,6.7,859.0
21413,15097368,5.9,23.0
21415,9613149,4.8,523.0
21416,2265234,6.8,2077.0
21417,27678860,8.2,471.0
21419,28550166,6.4,18.0
21421,9796509,5.3,9.0
21422,27603418,5.1,1010.0
21423,8528058,7.3,318.0
21424,25542269,7.1,4206.0
21425,32076526,5.1,122.0
21426,2711278,3.5,5673.0
21427,6954675,6.4,49.0
21428,12685218,5.5,7343.0
21429,3614997,6.3,11178.0
21430,27498549,5.3,257.0
21431,286266,8.0,147574.0
21432,21951886,3.1,548.0
21434,24481168,8.5,373.0
21435,20193934,7.0,87.0
21436,10592638,6.2,111.0
21437,3150125,6.9,19957.0
21438,32181593,5.6,34.0
21439,18382292,6.8,81.0
21441,29752380,6.8,20.0
21442,596119,7.1,5420.0
21443,14558043,4.6,3215.0
21444,28352399,5.6,18.0
21445,6021903,6.0,654.0
21447,511653,6.3,13220.0
21448,19192009,6.7,2891.0
21449,5349123,7.1,2734.0
21450,24578244,6.5,44.0
21451,16815927,7.0,260.0
21452,7595825,8.7,20.0
21453,31457077,2.8,1075.0
21454,27257537,7.7,2141.0
21455,14853134,5.0,35.0
21456,14538576,4.2,231.0
21457,2493307,4.6,4230.0
21458,20084588,4.1,15.0
21459,9418762,6.6,236.0
21460,1952976,5.1,202.0
21461,2376328,7.6,746.0
21462,13759264,5.6,1608.0
21463,8410394,6.0,24.0
21464,26071576,6.0,626.0
21466,9993305,7.6,110.0
21467,25432148,2.7,4358.0
21468,33436269,5.8,18.0
21469,14519296,4.7,159.0
21470,354061,4.8,907.0
21471,6944899,5.6,296.0
21472,23319831,6.7,663.0
21473,22256208,6.9,404.0
21476,18139812,7.4,8.0
21477,8919678,6.7,3404.0
21478,34428680,7.9,11109.0
21479,19860911,6.6,292.0
21480,12893070,5.3,31.0
21482,21659314,7.2,56.0
21484,7742723,6.2,19899.0
21485,16676210,6.8,253.0
21486,19680592,5.7,83.0
21487,12276045,5.7,74.0
21489,35367166,7.4,572.0
21490,34414128,7.0,50.0
21491,2431047,7.2,1973.0
21492,25829850,5.4,1331.0
21494,14747692,5.5,12489.0
21495,14302403,4.8,3339.0
21496,6517532,6.1,540.0
21497,32067403,5.7,56.0
21498,17181266,6.3,23.0
21500,33647195,5.7,292.0
21501,29769606,6.4,568.0
21502,12429317,4.7,737.0
21503,13314639,5.1,154.0
21504,15782169,4.6,2630.0
21505,12656879,7.0,18.0
21506,15062787,6.7,30.0
21507,801722,7.0,3161.0
21509,5220823,7.0,245.0
21510,7883633,6.0,800.0
21511,37373877,3.8,3392.0
21512,33374090,7.8,810.0
21513,24384740,8.8,861.0
21514,25185781,6.6,6534.0
21515,36297167,2.3,165.0
21517,19887951,6.6,87.0
21519,36354224,6.3,397.0
21520,19048609,6.7,96.0
21522,932424,7.9,169749.0
21523,31025198,7.4,78.0
21524,27989646,7.1,12.0
21525,16425581,6.8,384.0
21526,491757,5.3,29.0
21527,12893065,7.3,153.0
21528,12276040,5.1,135.0
21529,20413984,6.1,900.0
21530,5813580,5.7,580.0
21532,11633508,7.4,40.0
21533,13571340,7.1,1439.0
21534,27124276,7.3,2008.0
21535,27339480,6.0,4587.0
21536,16040190,7.6,18581.0
21537,36232890,5.9,1250.0
21538,30462894,6.2,5997.0
21539,15178345,3.9,940.0
21540,15847956,6.9,24.0
21541,4011202,7.0,28422.0
21543,21994487,6.1,134.0
21544,31026047,6.5,17.0
21545,6640544,7.0,974.0
21546,16317103,8.2,15.0
21547,26297867,5.6,701.0
21548,34954276,2.1,52.0
21549,28888402,5.0,64.0
21550,22890217,5.6,1079.0
21551,15328214,5.0,52.0
21552,11270888,7.3,172.0
21553,26166483,7.3,1294.0
21554,26444528,4.9,498.0
21555,16979821,8.2,148.0
21556,28694087,7.1,17.0
21557,28822768,6.5,447.0
21558,3478065,6.9,611.0
21560,21808115,4.7,163.0
21561,3247979,6.7,6724.0
21562,7198945,7.7,44.0
21563,8705885,7.0,187.0
21564,20401848,8.1,189730.0
21565,452211,6.7,11146.0
21566,34796292,5.8,399.0
21567,31968595,8.7,66.0
21568,4041345,4.3,22866.0
21570,15848104,6.5,26.0
21571,25940830,7.0,130.0
21572,29657080,7.4,65414.0
21573,35915319,8.0,12.0
21577,9529725,4.1,1910.0
21578,21406081,6.9,533.0
