wikipedia_movie_id,movie_name,movie_release_date,bechdel_rating
9959871,Angels in America,2003,3
509792,Frida,2002,2
9472711,Educating Rita,1983,3
5429993,Step Up,2006,3
520990,Trading Places,1983,1
22984649,I Sell the Dead,2008,1
896182,Magic,1978,1
76325,Salt of the Earth,1954,3
9072164,After the Wedding,2006,2
1856550,Priest,1994,3
8425661,Mamma Mia!,2008,3
20864405,Warrior Queen,2003,3
1720953,Last Woman on Earth,1960,0
7238599,Rich and Famous,1981,3
8068462,Camille,1936,3
30121264,There Was a Father,1942,0
245515,Twin Peaks: Fire Walk With Me,1992,3
1812216,Coneheads,1993,3
269528,Colossus: The Forbin Project,1970,0
30306989,Female Perversions,1996,3
470185,Three Days of the Condor,1975,1
9471632,My Side of the Mountain,1969,1
1141361,Red-Headed Woman,1932,3
3439619,Read My Lips,2001,3
75222,Spaceballs,1987,3
30865068,Bride of Chucky,1998,1
993226,Ray,2004,3
2997971,Drumline,2002,1
24872588,My Soul to Take,2010,3
1108697,Lone Star,1996,2
3793631,Children of Men,2006,3
61046,Wings,1927,1
16408176,Going Postal,2010,1
670407,Harry Potter and the Order of the Phoenix,2007,3
4788277,Tarantula,1955,0
1988806,Lolita,1997,3
36229546,Celeste and Jesse Forever,2012,3
13439264,Mad Money,2008,3
1556135,Torn Curtain,1966,3
2441439,Two Moon Junction,1988,3
21200382,Dick,1999,3
300972,Malcolm X,1992,3
30952655,Life of Pi,2012,1
27070440,Midnight in Paris,2011,3
17008751,Amelia,2009,3
444267,Legally Blonde,2001,3
19958360,Mirrors,2008,1
26178726,Two Sisters from Boston,1946,3
12782740,Before the Fall,2004,1
2309020,Act of Violence,1948,2
321496,Pirates of the Caribbean: The Curse of the Black Pearl,2003,3
163894,Heavenly Creatures,1994,3
1194084,Chicken Little,2005,1
6494145,Animal Farm,1954,0
3479886,Stardust,2007,3
1647860,Mississippi Mermaid,1969,3
560511,Stripes,1981,2
5227184,Shortbus,2006,3
2029825,X-Men: The Last Stand,2006,3
650540,Dracula: Dead and Loving It,1995,3
1710652,G.I. Blues,1960,2
35660011,Hell,2011,3
25526577,Dinner for Schmucks,2010,1
1128561,Crossroads,2002,3
2486990,Scary Movie 4,2006,3
1055466,Primal Fear,1996,1
1863169,Secondhand Lions,2003,1
10086955,Naked Tango,1990,1
25001260,Transformers: Dark of the Moon,2011,3
9673848,Loving Annabelle,2006,3
26609228,Michael Collins,1996,1
32896528,Welcome Danger,1929,0
1223479,Central Station,1998,3
33498516,Chronicle,2012,1
33121,Wings of Desire,1987,0
10552268,Valkyrie,2008,1
3745404,Hellraiser: Bloodline,1996,1
7111027,Then She Found Me,2007,3
2000074,Glengarry Glen Ross,1992,0
27798699,Stonehenge Apocalypse,2010,3
25708664,Winnie the Pooh,2011,0
7444251,Love and Other Catastrophes,1996,3
19226290,A Serious Man,2009,2
28327,Stargate,1994,1
2857073,Twitches,2005,1
2557423,Julius Caesar,1953,1
7873210,Lord of the Flies,1990,0
27928788,Standing Ovation,2010,3
25269679,Hotel,2004,3
4059223,88 Minutes,2007,1
689980,Mercury Rising,1998,1
2302549,Introducing Dorothy Dandridge,1999,3
12746058,Towelhead,2007,3
20867795,Travels With My Aunt,1972,3
1882956,Moonlight Mile,2002,3
293623,Secret Agent,1936,3
922084,Legend,1985,3
1884712,Dark City,1998,1
32781983,Hysteria,2011,3
1109777,Contempt,1963,1
61529,Lost Horizon,1937,2
230536,Good Burger,1997,1
20963952,Journey to the Center of the Earth,2008,1
1226871,"No Retreat, No Surrender",1986,0
376485,Cube,1997,3
3644720,Diary of a Chambermaid,1964,3
1055198,Paper Moon,1973,3
684771,Enemy of the State,1998,1
25945167,No One Killed Jessica,2011,3
35571488,Le grand soir,2012,1
240357,Interiors,1978,3
32252,Unbreakable,2000,0
101914,Dog Day Afternoon,1975,3
181329,Mr. Skeffington,1944,2
34244761,English Vinglish,2012,3
3949045,Rocco and His Brothers,1960,2
615418,Kids,1995,3
6528803,Black Dragons,1942,0
1506586,Body and Soul,1947,3
1611590,Call Northside 777,1948,1
29446866,In Time,2011,1
11612413,Valley of the Dolls,1967,3
33528868,Much Ado About Nothing,2012,3
10333865,El verdugo,1963,1
1348418,Joan of Arc,1948,3
5787130,Magic in the Water,1995,1
9457115,"Hello Sister, Goodbye Life",2006,3
789903,Catwoman,2004,3
155271,Three Colors: White,1994,1
34882877,Chernobyl Diaries,2012,1
709419,Dodgeball: A True Underdog Story,2004,3
25373286,"Je, tu, il, elle",1974,3
430419,Days of Being Wild,1990,2
1293054,A Charlie Brown Thanksgiving,1973,2
5959715,Girl with a Pearl Earring,2003,3
1586802,Black Robe,1991,1
5542682,Possession,1981,1
11893755,Into the Wild,2007,1
6941760,30 Days of Night,2007,2
3802292,Beautiful,2000,3
307789,House of 1000 Corpses,2003,3
534751,Bad Taste,1987,0
649120,Cutthroat Island,1995,1
4877373,Shutter,2004,1
9474548,Shalako,1968,3
881249,Eat Drink Man Woman,1994,3
31756842,Elena Undone,2010,3
5318353,Curse of the Golden Flower,2006,2
9541497,In Bruges,2008,1
22832896,Dogtooth,2009,3
236651,Mallrats,1995,2
983044,Mortal Kombat,1995,1
204019,Notting Hill,1999,3
1470989,Meatballs,1979,3
2247831,Undead,2003,3
1839695,Darkman,1990,0
370064,Love Actually,2003,3
14620828,Tarzan and the She-Devil,1953,1
874208,Ravenous,1999,1
1416397,Hot Shots! Part Deux,1993,3
5565988,Gone Baby Gone,2007,3
1028910,Down With Love,2003,3
101398,Hamlet,1996,1
190393,Summertime,1955,3
1908729,Runaway Bride,1999,1
14855907,Thick as Thieves,2009,1
23669481,Spacked out,2000,1
452017,Boogie Nights,1997,3
149928,Zardoz,1974,2
1194710,Domino,2005,3
42224,Anywhere But Here,1999,3
97758,Doctor Zhivago,1965,1
4295195,Knocked Up,2007,3
15400276,Hamlet 2,2008,3
5541000,Fear X,2003,1
31276579,Helen,2009,3
145359,Star Trek V: The Final Frontier,1989,1
23631832,Anger Management,2003,1
963435,Swordfish,2001,1
3367826,A Streetcar Named Desire,1951,3
99025,Romeo and Juliet,1968,3
45481,Soylent Green,1973,1
17260746,We Need to Talk About Kevin,2011,3
33194261,Sparkle,2012,3
1482867,So Proudly We Hail!,1943,3
26780634,Le Havre,2011,3
3616797,Gladiator,2000,0
10508900,Girls Town,1996,3
24162851,Charlie St. Cloud,2010,1
317647,Tomorrow Never Dies,1997,1
14286254,Happy-Go-Lucky,2008,3
31638720,Django Unchained,2012,1
26163439,Submarino,2010,1
560449,High Sierra,1941,1
1373852,Dirty Dancing: Havana Nights,2004,3
28830393,Captain EO,1986,1
10872789,Ladies In Retirement,1941,1
2997355,It Could Happen to You,1994,1
21132353,Casper,1995,3
23850212,Triangle,2009,3
32972617,Phase 7,2011,0
5891915,Matador,1986,3
295973,Stage Fright,1950,3
2210682,Blast from the Past,1999,3
3745287,Hellbound: Hellraiser II,1988,1
981874,Tokyo Godfathers,2003,3
12138831,Grizzly Park,2008,3
11727129,Mandabi,1968,2
451003,Rabid,1977,3
15453790,While the City Sleeps,1928,2
89445,Practical Magic,1998,3
24981628,When Michael Calls,1972,2
582398,Nine to Five,1980,3
3843878,Outsourced,2006,1
4032619,Free Willy 3: The Rescue,1997,1
10507423,Marathon Man,1976,1
1618936,No Way Out,1950,3
1707516,Escape from Alcatraz,1979,0
23750252,Four Lions,2010,1
3032738,Paprika,1991,3
18949667,Edge of Darkness,2010,1
30311716,Diary of a Wimpy Kid: Rodrick Rules,2011,1
1045723,Connie and Carla,2004,3
16888056,Sita Sings the Blues,2008,1
52371,Titanic,1997,3
23941708,2001: A Space Odyssey,1968,0
500622,Mystic Pizza,1988,3
15233369,Slumdog Millionaire,2008,1
433285,Bullitt,1968,1
1682418,102 Dalmatians,2000,3
19343075,Plan 9 from Outer Space,1959,1
3978441,Flash Gordon,1980,3
32646371,Hick,2011,3
513090,All Dogs Go to Heaven,1989,3
16113015,Stella Dallas,1937,3
5870858,War of the Buttons,1962,0
1691104,Real Women Have Curves,2002,3
3644789,Le Trou,1960,0
21810192,Salt,2010,3
6049256,Critters,1986,2
29561731,Man on a Ledge,2012,1
2045037,Time Changer,2002,0
21843425,Sucker Punch,2011,3
6538127,Mata Hari,1931,3
1040632,Early Summer,1951,3
851800,Air America,1990,0
20348262,Moon,2009,1
10802011,Numb,2007,1
584713,Showdown in Little Tokyo,1991,3
73930,Greed,1924,3
3152882,Delirious,1991,1
6584379,Osaka Elegy,1936,3
31014465,Salmon Fishing in the Yemen,2011,2
961437,Congo,1995,0
1330774,Thief,1981,0
26328632,Barbie in a Mermaid Tale,2010,3
972816,Clockwatchers,1997,3
2175661,Little Women,1933,3
5727920,We Own the Night,2007,0
4205606,About a Boy,2002,2
2408918,Judge Dredd,1995,3
2480828,Valentine,2001,2
13154268,Dante 01,2008,3
35589999,What Maisie Knew,2012,3
685977,Sixteen Candles,1984,3
2436901,Factotum,2005,1
14037329,Fireproof,2008,2
1190594,Hide and Seek,2005,3
26262913,Tomorrow at Seven,1933,3
2237290,Our Dancing Daughters,1928,2
10410665,Mutants,2009,3
33666731,You Instead,2011,3
27995292,A Little Bit of Heaven,2011,3
982199,Peter Pan,1953,3
142447,As Good as It Gets,1997,3
946305,What About Bob?,1991,2
3178385,Forbidden World,1982,3
2470904,28 Days,2000,3
213270,Back to the Future Part II,1989,3
73438,Double Indemnity,1944,3
1254902,Thursday,1998,1
598397,Shaun of the Dead,2004,3
2507687,Oliver Twist,2005,1
61141,Song of the South,1946,2
22906962,Go for It,1983,0
1931788,Hannie Caulder,1971,0
1160412,Rambo III,1988,0
31050610,Viva Riva!,2010,3
1144172,Sideways,2004,3
620034,Predator 2,1990,2
709391,Around the World in 80 Days,2004,1
657446,Liar Liar,1997,1
948548,Clash of the Titans,1981,3
19571819,Ex Drummer,2007,1
30408196,Heartbeats,2010,2
1735236,Deuce Bigalow: Male Gigolo,1999,3
2969247,Quantum of Solace,2008,1
606121,A Day at the Races,1937,2
1331578,White Noise,2005,1
1608670,Frailty,2001,0
618929,Ghostbusters II,1989,2
4167411,Night at the Museum,2006,3
3614858,Ju-on 2,2000,2
2920404,Beach Party,1963,2
3071743,Star Trek,2009,3
872441,First Blood,1982,0
73451,El Norte,1983,3
4273140,Avatar,2009,3
31093623,Quarantine 2: Terminal,2011,3
24335425,Woman Times Seven,1967,3
12713926,Death Race,2008,1
1377041,Tom and Jerry: The Movie,1992,3
1343342,Ben-Hur,1959,3
2039953,Hard Rain,1998,2
2465576,Silent Hill,2006,3
27649189,All About Evil,2010,3
773501,"Faster, Pussycat! Kill! Kill!",1965,3
3105223,Return to Me,2000,3
5496661,Bread and Roses,2000,3
35568639,Supporting Characters,2012,2
5017604,American Gangster,2007,1
17782099,Primrose Path,1940,3
4231,Buffy the Vampire Slayer,1992,3
949131,Sister Act 2: Back in the Habit,1993,3
963023,Titus,1999,3
155997,Boyz n the Hood,1991,2
84931,Witness,1985,3
1607895,Kung Fu Hustle,2004,0
183740,Duel in the sun,1946,2
4121843,Grbavica,2006,3
307072,Blue Crush,2002,3
3143504,Michael,1996,3
21545922,About Elly,2009,3
87983,Stand By Me,1986,0
1374014,Kiss of the Dragon,2001,1
2877925,Bambi II,2006,1
164411,Absence of Malice,1981,3
11381825,Daybreakers,2009,1
28269,Saving Private Ryan,1998,0
1164538,Darkness Falls,2003,1
26967686,On Tour,2010,3
10433895,21,2008,3
28173585,Our Idiot Brother,2011,3
2342941,Aquamarine,2006,3
12319832,Transformers: Revenge of the Fallen,2009,3
9362866,King of Beggars,1992,2
35131590,Parental Guidance,2012,3
25542269,MacGruber,2010,1
286266,Stalker,1979,1
5349123,Underdog,2007,1
1952976,Dark Water,2005,3
932424,A Christmas Story,1983,1
491757,Doom,2005,1
24519551,Yu-Gi-Oh! 3D: Bonds Beyond Time,2010,1
20401848,Mary and Max,2009,1
29657080,Straw Dogs,2011,3
1011167,DragonHeart,1996,2
1623263,Murder!,1930,3
25913752,Water for Elephants,2011,1
24327391,Lebanon,2009,0
1410494,Waiting for the Moon,1987,3
4672611,Teen Witch,1989,3
9022958,Great Expectations,1998,1
1022323,King Creole,1958,1
24729648,Queen to Play,2009,3
27588976,I Am Number Four,2011,1
6715354,I Hired a Contract Killer,1990,0
754323,Josie and the Pussycats,2001,3
9979,Eyes Wide Shut,1999,3
1397198,Butterflies Are Free,1972,3
241603,Austin Powers: The Spy Who Shagged Me,1999,1
10958736,Entertaining Angels: The Dorothy Day Story,1996,3
2799874,Keeping Mum,2005,3
4728,Batman Returns,1992,0
17871789,Martyrs,2008,3
1290891,Mon oncle Antoine,1971,3
624314,Drums Along the Mohawk,1939,2
18673551,Taking Woodstock,2009,1
1356971,Sabrina,1954,3
33638304,Weekend,2011,1
2061620,Cherry Falls,2000,3
18394730,How to Train Your Dragon,2010,3
1414394,Stroszek,1977,0
19280453,Emmanuelle 6,1988,3
4835940,Death in Venice,1971,0
1325092,Chori Chori Chupke Chupke,2001,1
62121,Of Mice and Men,1939,1
714334,Freddy vs. Jason,2003,3
4305002,Art School Confidential,2006,3
1715414,In the Heat of the Night,1967,1
20020813,Takers,2010,1
4140604,Amandla! A Revolution in Four Part Harmony,2002,3
68245,Bonnie and Clyde,1967,3
3329115,She Hate Me,2004,2
166813,Spartacus,1960,2
106328,Black Hawk Down,2001,0
8049233,Of Human Bondage,1934,1
540654,Body Heat,1981,2
60174,Seven Brides for Seven Brothers,1954,3
9264265,Forgetting Sarah Marshall,2008,3
19522049,Nana,2005,3
9235373,Behind the Mask: The Rise of Leslie Vernon,2006,1
905964,Open Water,2003,1
17830752,Birds of America,2008,3
2413074,School for Scoundrels,1960,1
97646,Die Hard,1988,3
2689074,"Sheba, Baby",1975,0
2991187,Untamed Heart,1993,3
1027060,Elizabeth: The Golden Age,2007,3
4673167,Barbie and the Magic of Pegasus,2005,3
65436,Dawn of the Dead,1978,0
21381088,Looking for Eric,2009,1
839547,Young Mr. Lincoln,1939,2
25595854,Rio,2011,1
2409484,Transporter 2,2005,1
34130,WarGames,1983,1
14472255,5ive Girls,2006,3
2687986,Little Fish,2005,3
2108776,FernGully: The Last Rainforest,1992,3
25793288,Sherlock Holmes: A Game of Shadows,2011,1
17733263,Bottle Shock,2008,1
11039716,Whiteout,2009,3
19878320,BASEketball,1998,1
518018,Freddy Got Fingered,2001,0
24676396,Late Marriage,2001,2
1152156,Juliet of the Spirits,1965,3
695780,Casino,1995,2
21442739,A Woman Called Moses,1978,3
25121615,Gunless,2010,2
543433,A League of Their Own,1992,3
66841,Fly Away Home,1996,3
176762,Whale Rider,2002,3
7191769,Chocolat,1988,3
22029678,Reykjavik Whale Watching Massacre,2009,3
6306820,Cleopatra,1934,1
26248852,16 Wishes,2010,3
92596,Sayonara,1957,2
2019025,Desperately Seeking Susan,1985,3
1668866,Dark Passage,1947,2
1285718,F/X,1986,1
893808,Robots,2005,1
3992212,Mutiny on the Bounty,1935,1
2618881,Swing Girls,2004,3
2394008,Stuart Little,1999,1
12800569,Countryman,1982,0
33140918,Cloudburst,2011,3
76310,Roman holiday,1953,3
264851,Marnie,1964,3
752155,Runaway Jury,2003,1
30009835,Underworld: Awakening,2012,3
20028957,Las 13 rosas,2007,3
21835208,Zombieland,2009,3
24725226,Leap Year,2010,3
4608223,West Side Story,1961,3
5033320,Dagon,2001,3
5781218,Damnation Alley,1977,0
28224334,Dream House,2011,3
182164,Grave of the Fireflies,1988,0
22846761,Awaydays,2009,2
20179720,Ghost World,2001,3
3210303,Mother Night,1996,1
9326561,A Taste of Honey,1961,3
9313886,Fever Pitch,1997,3
133648,Scent of a Woman,1992,1
64394,Goodfellas,1990,3
1337210,Mandingo,1975,2
442308,Once Upon A Time In America,1984,1
606476,Say Anything...,1989,2
312498,Yojimbo,1961,1
537416,Ace Ventura: When Nature Calls,1995,0
3636498,Saw III,2006,3
3371298,This Film Is Not Yet Rated,2006,3
7135516,Urbania,2000,1
17998525,Circle of Friends,1995,3
451866,Mission: Impossible II,2000,0
3752653,Junebug,2005,3
81503,Indiana Jones and the Temple of Doom,1984,0
2342514,My Summer of Love,2004,3
1637570,Fandango,1985,0
4223800,"10,000 BC",2008,1
3710785,National Treasure: Book of Secrets,2007,3
19841320,Lost Command,1966,1
4288473,Bicentennial Man,1999,3
2728721,Tanguy,2001,1
206845,Antz,1998,3
17315314,Yentl,1983,3
1487971,Balto,1995,2
4777324,Itty Bitty Titty Committee,2007,3
617769,Rasen,1998,1
1661137,Elizabethtown,2005,3
17995745,Smithereens,1982,3
19793556,Zorro,1975,1
12673434,Thor,2011,3
3291478,Jamaica Inn,1939,3
17574075,Scott Pilgrim vs. the World,2010,3
34805876,Pusher,1996,0
12111728,Charlie Bartlett,2007,2
149433,Rocky II,1979,1
1119784,Timeline,2003,1
19596597,Sherlock Holmes,2009,1
1190931,Godzilla,1998,3
32506361,Alvin and the Chipmunks: Chipwrecked,2011,3
2923254,"Get Smart, Again!",1989,3
4506211,Barb Wire,1996,1
3037946,A Nightmare on Elm Street 3: Dream Warriors,1987,3
14726855,Resident Evil: Degeneration,2008,3
8206306,Dead Ringer,1964,3
1640329,Let It Ride,1989,2
806082,Boys on the Side,1995,3
6309072,Robin Hood,1991,1
11330813,Isolation,2005,1
24466540,Perfect Sense,2011,3
2311212,Double Impact,1991,1
4299492,Paradise Road,1997,3
1889426,Kiss Kiss Bang Bang,2005,1
8002658,I Know Who Killed Me,2007,3
1425483,Center Stage,2000,3
7629716,Three Lives and Only One Death,1996,2
42147,Midnight Cowboy,1969,1
513149,Cannibal Holocaust,1980,1
31899048,Ace Attorney,2012,3
2273984,Thank You for Smoking,2005,1
915306,Better Off Dead,1985,3
1917925,What Ever Happened to Baby Jane?,1962,3
2381862,Night of the Comet,1984,3
2035320,Le fate ignoranti,2001,3
34645036,Hope Springs,2012,3
43566,Heat,1995,2
7167797,"Synecdoche, New York",2008,3
659894,Tricks,2007,3
820919,Spies Like Us,1985,1
26971354,Melancholia,2011,3
946737,Mystery Science Theater 3000: The Movie,1996,1
27612579,One for the Money,2012,3
4299478,Hidden Agenda,1990,3
32727664,Struck by Lightning,2012,3
169788,Friday,1995,2
1252047,Sneakers,1992,1
1241914,Erin Brockovich,2000,3
254149,Project A-ko,1986,3
24162843,Going the Distance,2010,3
2488667,Dear Wendy,2005,1
408849,Big Fat Liar,2002,3
5480364,Island of Lost Souls,1932,1
8931001,Maximum Overdrive,1986,2
577618,Hard Boiled,1992,0
22739948,Fish Tank,2009,3
593184,Lake Placid,1999,3
28960943,Redline,2009,3
27279709,Rise of the Planet of the Apes,2011,1
16192018,A Crime,2006,1
14941280,Ratatouille,2007,1
250571,Duel,1971,0
2249171,Free Zone,2005,3
3970458,Safety Not Guaranteed,2012,3
8554522,Mi vida loca,1993,3
8949714,Year of the dog,2007,3
240370,Resurrection,1980,1
240371,Private Benjamin,1980,3
605198,My Own Private Idaho,1991,1
3177256,Pardon Us,1931,0
2093425,Johnny Dangerously,1984,3
7301722,Only Two Can Play,1962,3
72317,Creature from the Black Lagoon,1954,0
587265,Audition,1999,1
156641,Stalag 17,1953,0
24334645,Get Low,2009,1
68092,Chinatown,1974,2
2827852,Amateur,1994,3
27372372,Limitless,2011,1
3643455,Cleopatra Jones and the Casino of Gold,1975,3
21499125,Fruit Fly,2009,3
49696,Metropolis,1927,1
9776999,Breakfast on Pluto,2005,2
452767,Underworld,2003,3
770348,Blue Sky,1994,3
1248209,Volcano High,2001,3
2112239,My Name Is Nobody,1973,0
12781074,Stella,1990,2
1695219,Vertical Limit,2000,1
1834015,Quick Change,1990,0
6098808,Dead Silence,2007,1
32636040,Beyond the Black Rainbow,2010,2
920468,Sister Act,1992,3
21174,Nanook of the North,1922,1
6002183,Horton Hears a Who!,2008,1
1624660,Dersu Uzala,1975,0
882119,Napoleon Dynamite,2004,1
3033392,Career Girls,1997,1
3565461,Mars Attacks!,1996,3
27652093,Hypothermia,2010,3
872386,Papillon,1973,0
28386410,Horrible Bosses,2011,3
16782,King Kong,1933,0
142412,Quiz Show,1994,2
673407,My Girl,1991,3
576198,Adventures in Babysitting,1987,3
12064359,Cloverfield,2008,3
32435797,Grave Encounters,2011,0
1923049,Epidemic,1987,1
2159835,Girls Just Want to Have Fun,1985,3
13225630,King of California,2007,1
4691910,Lust for a Vampire,1971,3
26964199,Poetry,2010,3
2669274,Jail Bait,1954,3
10565718,Mean Girls,2004,3
923759,Rounders,1998,1
5581958,Hideous Kinky,1998,3
8804073,"Please, Not Now!",1961,3
19463368,Pontypool,2008,0
6719022,Barbie in the 12 Dancing Princesses,2006,3
30804670,Chalet Girl,2011,3
17455543,Hunger,2008,0
695023,Meet the Parents,2000,2
1614254,Melody Time,1948,1
1236122,Gettysburg,1993,0
7074438,Miss Sadie Thompson,1953,3
20645492,Last Chance Harvey,2008,3
143890,SpaceCamp,1986,3
4622896,Krull,1983,1
11963262,Margot at the Wedding,2007,3
18413929,"Bleach: Fade to Black, I Call Your Name",2008,3
613037,After Hours,1985,2
311445,Prince of Darkness,1987,3
25854460,Red,2010,2
303928,Escape from the Planet of the Apes,1971,1
812818,In a Lonely Place,1950,2
3326121,Margaret,2011,3
255931,Tampopo,1985,1
7764230,Black Beauty,1994,3
11158178,Fly Me to the Moon,2008,0
7764212,Freedom Writers,2007,1
32071439,Wreck-It Ralph,2012,3
1673495,Stay Tuned,1992,2
194249,Shanghai Knights,2003,1
238810,Air Force One,1997,1
12561949,Il secondo tragico Fantozzi,1976,1
4158045,Tourist Trap,1979,3
189088,A Perfect Murder,1998,3
11826951,La terrazza,1980,3
6470956,Man of the Year,2006,1
18692593,Evelyn Prentice,1934,3
1373922,How High,2001,1
95953,Office Space,1999,1
1765026,Chocolat,2000,3
61070,I Am a Fugitive from a Chain Gang,1932,1
24570673,Footloose,2011,3
15541969,Fashion,2008,3
10454813,Wake in Fright,1971,1
4836572,Oliver!,1968,2
1584998,Black Christmas,1974,3
9009215,Up the Junction,1968,3
34154485,Being Flynn,2012,1
239086,Amarcord,1973,2
3266309,Flight of the Phoenix,2004,0
18246000,Cherrybomb,2009,1
13118358,Les enfants terribles,1950,3
2888880,Life or Something Like It,2002,3
11408406,Love Songs,2007,3
12767159,Hugo,2011,3
13237979,Push,2009,3
12013209,"No Retreat, No Surrender 3: Blood Brothers",1990,0
21434704,Camino,2008,3
4470790,Mother,1996,3
1452377,Cry-Baby,1990,3
2269393,Night on Earth,1991,3
24717406,Diary of a Wimpy Kid,2010,3
12102448,Nada,1947,3
1244836,Jingle All the Way,1996,1
1611941,Panic in the Streets,1950,0
1945359,Final Destination 3,2006,3
101935,Network,1976,3
61531,Stage Door,1937,3
30088768,Attack the Block,2011,3
60293,Chasing Amy,1997,3
1126777,Nightbreed,1990,3
6446061,Live and Let Die,1973,1
129312,Hope and Glory,1987,3
4673196,Barbie in the Nutcracker,2001,3
25725289,Single White Female 2: The Psycho,2005,3
732851,Behind Enemy Lines,2001,0
7682778,Fred Claus,2007,1
1267998,East Is East,1999,3
846336,Tokyo Story,1953,3
26279569,Cyrus,2010,1
19994247,Yogi Bear,2010,0
7373179,Bedtime Story,1964,1
3189585,Dragonheart: A New Beginning,2000,0
12673625,Madeinusa,2006,3
34350243,Tabu,2012,3
20331472,A Home at the End of The World,2004,3
18057739,(500) Days of Summer,2009,1
17089501,When in Rome,2010,3
17544255,Knowing,2009,1
3047956,Love Streams,1984,3
15053838,Passengers,2008,3
1812351,Mindwalk,1990,3
268833,GoldenEye,1995,3
99123,Speed,1994,3
19374272,Another Country,1984,0
2982688,X-Men Origins: Wolverine,2009,3
3531556,Wife vs. Secretary,1936,2
161190,Star Trek VI: The Undiscovered Country,1991,2
5641391,Tinker Bell,2008,3
463396,In the Company of Men,1997,1
1508787,9 Songs,2004,0
24870003,Cracks,2009,3
28618860,Elsewhere,2009,3
9310441,Tickets,2005,0
2313750,Four Brothers,2005,1
580960,Velvet Goldmine,1998,2
99464,Nicholas and Alexandra,1971,3
8641297,Ice Station Zebra,1968,0
1858763,Dark Star,1974,0
14632340,A Romance of the Redwoods,1917,0
234827,Ridicule,1996,1
1539714,Pink Floyd The Wall,1982,0
3511234,Cat on a Hot Tin Roof,1958,3
1769928,"Paradise, Hawaiian Style",1966,3
3095818,May,2002,3
25803545,Exam,2009,3
7784121,Manic,2001,3
13903487,All About Steve,2009,3
5541530,Memoirs of a Geisha,2005,3
2019849,Supervixens,1975,2
24817379,Love Is My Profession,1958,3
639629,Fame,1980,3
605939,Akira,1988,1
704406,Species II,1998,3
6815785,Paris Blues,1961,3
485540,Mortal Kombat: Annihilation,1997,3
5441262,Psycho,1960,3
648781,Treasure Planet,2002,3
142435,Jerry Maguire,1996,2
29181369,Prom,2011,3
76297,Red River,1948,0
15881207,Ghost Town,2008,1
35106177,October Baby,2011,3
8055027,Snow White: A Tale of Terror,1997,3
11014779,8 Mile,2002,1
446934,Dirty Rotten Scoundrels,1988,1
10133217,Lakeview Terrace,2008,3
32316257,Beeswax,2009,3
4550882,We Are Marshall,2006,1
23664336,Professor Layton and the Eternal Diva,2009,3
237134,"Paris, Texas",1984,1
2439288,Farewell to the King,1989,0
702117,Spider-Man 3,2007,2
3264582,Evil,2003,1
31532443,Contraband,2012,3
4806533,Keith,2008,3
42222,Beautiful Girls,1996,3
142456,Good Will Hunting,1997,0
212981,Georgy Girl,1966,3
7587190,Linda Linda Linda,2005,3
247098,Sabotage,1936,3
6482185,Fahrenheit 451,1966,3
1729915,Nowhere in Africa,2001,3
1317987,Blow Out,1981,3
1009041,Fight Club,1999,1
8317598,Lions for lambs,2007,0
11577392,Love Story,1970,1
74537,Brazil,1985,3
25230514,Happy Feet Two,2011,3
1088952,Turkish Delight,1973,3
433824,Die Hard 2,1990,3
5144617,House II: The Second Story,1987,3
197558,"Monsters, Inc.",2001,1
639796,Desperado,1995,1
25614482,U,2006,3
19174558,Flame in the Streets,1961,3
7517898,Mr. Wrong,1996,3
226202,While You Were Sleeping,1995,3
737840,An American Werewolf in Paris,1997,1
27602393,Monsters,2010,0
22391388,Family Life,1971,3
451821,EuroTrip,2004,1
2571348,Last Holiday,2006,3
2314982,Looker,1981,1
740744,Peter Pan,2003,3
13713239,Robin Hood,2010,3
30928961,Abraham Lincoln: Vampire Hunter,2012,3
893465,Shrooms,2007,3
22397441,Paper Heart,2009,3
42293,From Here to Eternity,1953,3
33403400,Absentia,2011,3
22830026,Beastly,2011,1
3695000,Carry on Cabby,1963,3
1164544,Identity,2003,1
2880294,Ruby in Paradise,1993,3
590462,Once Upon a Time in Mexico,2003,1
479757,Blade II,2002,1
1591722,Small Change,1976,3
7906,Destry Rides Again,1939,3
3520792,Smart House,1999,3
548669,Demolition Man,1993,0
2750041,Memento,2000,1
24480838,Black Swan,2010,3
1252914,Indiana Jones and the Kingdom of the Crystal Skull,2008,1
469019,Thunderbirds,2004,3
550486,MirrorMask,2005,3
29588452,Where Do We Go Now?,2011,3
15044108,Barbie Fairytopia: Magic of the Rainbow,2007,3
623452,Hannibal,2001,3
22042951,C Me Dance,2009,3
226562,Tin Cup,1996,3
21481795,London River,2009,3
594815,What Lies Beneath,2000,3
14277334,Twilight,2008,3
10444955,Gracie,2007,3
453907,Big Night,1996,3
92605,12 Angry Men,1957,0
1424754,Cinderella Man,2005,2
129619,Ghost,1990,3
3623103,Halloween,2007,3
3201442,Casanova,2005,3
4717823,Magnificent Obsession,1935,3
41881,All About Eve,1950,3
1094516,Knock on Wood,1954,1
33038356,Life Without Principle,2011,3
1137578,Bride and Prejudice,2004,3
68078,All That Jazz,1979,2
9141521,Outpost,2008,0
5425205,Eastern Promises,2007,3
29139393,Tower Heist,2011,1
34382130,Greetings from Tim Buckley,2012,2
210151,"Lock, Stock and Two Smoking Barrels",1998,1
