wikipedia_movie_id,imdb_movie_id,movie_name,movie_release_date,averageRating,numVotes
1995198,tt0377079,Izo,2004,6.0,4797.0
7095229,tt0109517,Cyborg Cop,1993,4.2,1364.0
10767108,tt0049686,Rocket Squad,1956,7.7,661.0
27988043,tt0071527,Gangsterfilmen,1974,5.9,32.0
26293568,tt0053727,College Confidential,1960,4.8,229.0
14090342,tt0006150,Their Social Splash,1915,5.2,61.0
23427823,tt0866436,In Prison My Whole Life,2007,6.7,194.0
8484229,tt0044335,Las Aguas Bajan Turbias,1952,7.5,250.0
5386187,tt0408309,Vampires Vs. Zombies,2004,1.6,1094.0
19035964,tt0053174,Please Turn Over,1959,6.3,540.0
15441313,tt0047189,Long John Silver,1954,5.7,891.0
14270550,tt0360960,Shadows of Time,2004,7.6,1155.0
13434142,tt0442174,Dreamboy,2005,7.1,80.0
25549165,tt1298828,Adieu Gary,2009,5.9,283.0
14526240,tt0036000,Higher Than a Kite,1943,7.3,565.0
15493878,tt0022103,The Mad Genius,1931,6.3,811.0
9211365,tt0377131,Raghu Romeo,2003,6.9,720.0
15899017,tt0097172,Dealers,1989,5.4,424.0
8994872,tt0239060,I Love You Too,2001,6.0,1728.0
6006703,tt0276338,Mole's Christmas,1994,7.8,111.0
12000999,tt0476964,The Brave One,2007,6.7,64092.0
11285252,tt0419098,Trees 2: The Root of All Evil,2004,4.2,139.0
14334714,tt0058184,Hawaiian Aye Aye,1964,6.0,226.0
34790748,tt0075654,Alambrista!,1977,7.3,820.0
12975610,tt0047243,Knave of Hearts,1954,6.8,522.0
35474411,tt0243294,Gunahon Ka Faisla,1988,4.7,23.0
29495813,tt0319787,Mahaadev,1989,5.7,49.0
28287644,tt0048222,Jail Busters,1955,6.3,322.0
14787992,tt0010120,The Fighting Brothers,1919,3.9,43.0
28043425,tt1688060,All Signs of Death,2010,6.6,51.0
19752996,tt0157332,Ashok Kumar,1941,8.2,15.0
894709,tt0115012,Shanghai Triad,1995,7.1,6093.0
12527314,tt0048063,Feather Dusted,1955,7.0,317.0
26069176,tt0075141,Ride a Wild Pony,1975,6.0,251.0
846292,tt0397039,Bettie Page: Dark Angel,2004,3.4,293.0
9283532,tt0061647,Triple Cross,1966,6.3,3180.0
2205675,tt0463826,Merlin's Apprentice,2006,5.3,2247.0
3750829,tt0348505,Asylum,2005,6.1,5521.0
16417974,tt0814025,The Beautiful Lie,2006,7.8,54.0
10537506,tt0305686,Ivor the Invisible,2001,6.0,41.0
28922059,tt0325389,Flames of Passion,1922,7.0,17.0
5090209,tt0146335,Upkar,1967,7.6,631.0
32889614,tt0070642,Scalawag,1973,5.1,413.0
19931806,tt0067931,Vengeance Is a Dish Served Cold,1971,5.0,338.0
8723600,tt0119368,The Informant,1997,6.3,682.0
13631232,tt0049909,The Vagabond King,1956,5.2,341.0
31708392,tt0099541,False Identity,1990,5.1,173.0
10766020,tt0972785,Bring It On: In It to Win It,2007,5.1,14229.0
25974376,tt0088019,The Rosebud Beach Hotel,1984,4.3,340.0
3259315,tt0179182,Forever Mine,1999,5.3,2801.0
23813404,tt0040870,That Wonderful Urge,1948,6.5,1087.0
19078391,tt0024405,Oliver Twist,1933,5.1,413.0
12113716,tt0109323,Boulevard,1994,5.2,674.0
16267645,tt0214546,Black and Blue,1999,6.1,573.0
4299486,tt0105103,Passed Away,1992,5.7,1480.0
29887398,tt0048739,Toto and Carolina,1955,7.0,330.0
5566494,tt0374277,Touch of Pink,2004,6.4,4490.0
779536,tt0097336,Fat Man and Little Boy,1989,6.5,9329.0
1201706,tt0059358,King Rat,1965,7.5,5179.0
8310511,tt0216823,Ibu Mertuaku,1962,7.7,152.0
3591801,tt0050564,Joe Butterfly,1957,5.9,301.0
24577226,tt0016880,The Flaming Forest,1926,6.6,16.0
161915,tt0065872,I Never Sang for My Father,1970,7.4,3046.0
1792785,tt0099575,Fire Birds,1990,4.7,7336.0
14054382,tt1881010,Milana,2007,8.3,1357.0
5263902,tt0032383,Dark Command,1940,6.7,3143.0
2973523,tt0093200,Hollywood Shuffle,1987,6.9,6511.0
32907046,tt0030636,The Purple Vigilantes,1938,6.5,99.0
24460727,tt0119244,Hacks,1997,4.7,391.0
11644655,tt0277982,Raja Bersiong,1968,7.1,27.0
14522720,tt0042229,The Baron of Arizona,1950,6.9,2592.0
28809499,tt0045803,Golden Arrow,1949,5.8,31.0
7979644,tt0402417,The Other Side of The Street,2004,6.7,1007.0
2871613,tt0089370,The Jewel of the Nile,1985,6.1,63391.0
15080990,tt1105745,Wisegal,2008,6.1,1318.0
288360,tt0123865,Gia,1998,6.9,51349.0
22687011,tt0249572,The Hate That Hate Produced,1959,7.2,31.0
24709102,tt1077262,Ajami,2009,7.3,6580.0
3344052,tt0009879,Anne of Green Gables,1919,7.0,84.0
5384890,tt0004099,"His Majesty, the Scarecrow of Oz",1914,5.3,532.0
29130076,tt1583213,A Barefoot Dream,2010,7.1,424.0
22903763,tt0186004,Colonel Delmira Gouveia,1978,6.8,46.0
394792,tt0119396,Jackie Brown,1997,7.5,381800.0
8614120,tt0055411,Saptapadi,1961,8.3,500.0
12800898,tt0322289,The Flower of Evil,2003,6.4,3616.0
28598939,tt1530983,Red Hill,2010,6.3,9151.0
18898096,tt0107292,Just One of the Girls,1993,5.6,1835.0
1250126,tt0034554,Bugs Bunny Gets the Boid,1942,7.4,1780.0
22189918,tt0022814,Devil and the Deep,1932,6.3,868.0
2876631,tt0285531,Dreamcatcher,2003,5.5,97399.0
14817347,tt0104727,Life After Sex,1992,4.3,77.0
9891082,tt0087566,Class Relations,1984,6.8,794.0
24064711,tt0019884,Flight,1929,6.0,370.0
3145613,tt0319829,Masked and Anonymous,2003,5.3,5076.0
18974432,tt0058283,Lady in a Cage,1964,6.7,3902.0
30356924,tt1597089,Phil Ochs: There but for Fortune,2010,7.8,422.0
10868409,tt0021850,Fanny Foley Herself,1931,6.9,21.0
18892307,tt0042028,Vote for Huggett,1949,6.2,262.0
5696226,tt0069265,The Water Margin,1972,6.5,865.0
5034138,tt0020876,Feet First,1930,6.7,1219.0
21231406,tt0781435,The Duchess of Langeais,2007,6.5,1476.0
5190465,tt0245501,Things Behind the Sun,2001,7.0,1519.0
2478633,tt4328102,Kandaen,2011,4.8,41.0
73380,tt0009968,Broken Blossoms,1919,7.2,11249.0
14054342,tt0062768,Bye Bye Braverman,1968,5.6,871.0
25853460,tt0139707,Struggle for Eagle Peak,1960,6.3,71.0
10072466,tt0029672,Tim Tyler's Luck,1937,6.4,279.0
10239839,tt0810924,Knife Edge,2009,4.5,1162.0
6940101,tt0912291,The Black Cat,2006,7.7,11.0
2447735,tt0138444,Fifteen and Pregnant,1998,5.6,2684.0
2165715,tt0116310,Fire on the Mountain,1996,7.2,53.0
858575,tt0417741,Harry Potter and the Half-Blood Prince,2009,7.6,608622.0
6068846,tt0839747,Blue Milk,2006,7.9,17.0
30715080,tt0060105,Anarkali,1966,8.3,8.0
1903318,tt0031762,Only Angels Have Wings,1939,7.6,15965.0
27174904,tt0051894,The Man Upstairs,1958,6.4,388.0
3222995,tt0099212,Camp Cucamonga,1990,5.7,1172.0
10801336,tt0053917,Home from the Hill,1960,7.4,3967.0
12274116,tt0244409,Asli-Naqli,1962,7.6,359.0
26964838,tt1463199,Ramu,1968,6.7,30.0
73376,tt0029947,Bringing up Baby,1938,7.8,67028.0
21114814,tt0140019,A Ripple in the Pond,1952,7.7,450.0
1848081,tt0116778,Kingpin,1996,6.9,92312.0
8153627,tt0065579,Cotton Comes to Harlem,1970,6.5,2768.0
23435112,tt0048209,Inside Detroit,1956,6.2,88.0
6156437,tt0095543,The Dragon Family,1988,6.0,156.0
36254315,tt2456720,Tutto tutto niente niente,2012,5.2,1250.0
31204098,tt0024190,It's a Boy,1933,6.0,78.0
32825523,tt0025073,The Dude Ranger,1934,6.2,167.0
28946525,tt0025418,Looking for Trouble,1934,6.2,211.0
11360720,tt0056252,Mouse Into Space,1962,4.9,471.0
403016,tt0041746,Pinky,1949,7.2,3518.0
19884979,tt0201726,The Last Producer,2000,4.6,370.0
28372482,tt0079746,Der Preis fürs Überleben,1980,6.1,22.0
28797239,tt0024949,The Song of the Sun,1934,7.8,15.0
2380183,tt0201776,Rated X,2000,5.9,3667.0
33757147,tt1931533,Seven Psychopaths,2012,7.1,277045.0
9769927,tt0177915,Mala Época,1998,6.2,93.0
33044013,tt0035048,The Mayor of 44th Street,1942,5.6,217.0
11142774,tt0235522,Kokila,1977,7.9,68.0
11585638,tt0088876,Came a Hot Friday,1985,6.4,227.0
11142787,tt2444464,Kabita,1977,6.8,21.0
26665753,tt0353616,Kashmeeram,1994,6.5,161.0
20581104,tt0320124,Nadaan,1971,6.1,19.0
4926508,tt0044186,Vengeance Valley,1951,5.9,2550.0
12976768,tt0023455,Service for Ladies,1932,6.2,174.0
5463760,tt0017729,Call of the Cuckoo,1927,5.9,673.0
30897354,tt0073328,Mackintosh and T.J.,1975,7.0,261.0
4360451,tt0463944,Code Breakers,2005,6.1,460.0
17925680,tt0069318,Straight on Till Morning,1972,5.7,1483.0
22679542,tt0072241,"Electra, My Love",1974,7.0,1035.0
10270209,tt0923759,The Kon Ichikawa Story,2006,7.1,133.0
28693809,tt0027422,The Cardinal,1936,5.9,38.0
17384655,tt0042294,Café Paradis,1950,7.4,221.0
10613628,tt0062452,Live for Life,1967,6.4,684.0
8719021,tt0446313,Dragon Squad,2005,5.3,1702.0
26678963,tt0033479,The Common Touch,1941,6.5,158.0
1035959,tt0364751,Without A Paddle,2004,5.8,51743.0
5702474,tt0509476,Friends and Lovers,1999,8.5,16.0
27428956,tt0207531,Imitation of Christ,1967,4.2,47.0
2822859,tt0279487,Twilight of the Dark Master,1997,5.5,608.0
8284794,tt0026205,China Seas,1935,6.9,3041.0
18299903,tt1230165,Rock On!!,2008,7.7,23019.0
18146946,tt0008930,Broadway Love,1918,5.8,195.0
8093491,tt0026925,Restless Knights,1935,6.9,725.0
15111478,tt0109454,Le Colonel Chabert,1994,6.9,2105.0
14964044,tt0009760,The Venus Model,1918,7.4,15.0
2543841,tt0006689,The Floorwalker,1916,6.6,2759.0
6690287,tt0068967,Moon of the Wolf,1972,5.1,2009.0
18968628,tt0087036,The Cartier Affair,1984,4.8,279.0
18250205,tt0041488,The House of Tomorrow,1949,7.3,819.0
8710989,tt0079999,The Theme,1979,7.3,594.0
716738,tt0119643,Meet Joe Black,1998,7.2,271549.0
454655,tt0120888,The Wedding Singer,1998,6.9,165119.0
15132280,tt0446892,After Shave,2005,7.6,81.0
28667234,tt0104270,Final Shot: The Hank Gathers Story,1992,6.9,240.0
31367656,tt1986861,Hridoyer Kotha,2006,7.1,415.0
21888993,tt0099323,The Crossing,1990,5.5,661.0
35476598,tt1693110,Showgirls 2: Penny's from Heaven,2011,1.9,784.0
434738,tt0334754,Yossi & Jagger,2002,7.1,7705.0
6084851,tt0063005,Le gendarme se marie,1968,6.8,8811.0
32152517,tt0018549,The Warning,1927,5.4,21.0
26513341,tt0244549,Inspector Balram,1991,6.9,421.0
24165886,tt0086461,Tough Enough,1983,5.5,953.0
20898995,tt0499580,Though None Go with Me,2006,6.8,756.0
11302563,tt1023445,Duhulu Malak,1976,8.2,16.0
30931472,tt2856600,Aadu Puli,2011,5.0,53.0
5254819,tt0339785,Thoughtcrimes,2003,6.6,2350.0
31010782,tt0071198,The Bat People,1974,2.8,2698.0
16283621,tt0101238,A Woman Named Jackie,1991,6.5,355.0
12943599,tt0007505,Ups and Downs,1915,5.2,12.0
6393703,tt0411377,Man In The Mirror: The Michael Jackson Story,2004,3.2,1024.0
5108427,tt0119582,Lovelife,1997,5.6,492.0
61160,tt0024865,The Barretts of Wimpole Street,1934,6.9,2163.0
31455386,tt0077632,The Great Brain,1978,5.8,81.0
2575473,tt0399660,Skinhead Attitude,2003,7.2,634.0
1089233,tt0110982,Revenge of the Nerds IV: Nerds in Love,1994,3.8,3859.0
4896031,tt0850642,Shaggy & Scooby-Doo Get a Clue!,2006,4.5,1188.0
7096573,tt0119828,Same Old Song,1997,7.3,4503.0
2396120,tt0399327,The Man,2005,5.5,26886.0
26122705,tt1473074,Mammuth,2010,6.1,3853.0
33853902,tt2579176,Rakhwale,1994,3.4,30.0
19485792,tt10515868,Kathavarayan,2008,4.8,8.0
20238479,tt0044399,The Battle at Apache Pass,1952,6.4,734.0
29528914,tt1468287,Ae Jugara Krushna Sudama,2003,6.7,13.0
7739639,tt0100973,Swordsman,1990,6.8,2632.0
1598996,tt0119053,Almost Heroes,1998,5.8,17990.0
25047588,tt0048512,The Prisoner,1955,6.8,1147.0
32790377,tt0101510,Bright Angel,1990,5.5,761.0
27252164,tt0023054,The Impassive Footman,1932,6.0,78.0
14349341,tt0010522,On the Fire,1919,5.4,162.0
1371659,tt0073634,The Romantic Englishwoman,1975,6.1,1518.0
4198067,tt0850116,Mammoth,2006,8.2,80.0
3418874,tt0473107,Wal-Mart: The High Cost of Low Price,2005,6.8,4605.0
1485962,tt0110475,The Mask,1994,6.9,432206.0
5170537,tt0233147,Ayee Milan Ki Bela,1964,6.5,150.0
1089230,tt0105251,Revenge of the Nerds III: The Next Generation,1992,3.9,5366.0
16512511,tt0096517,À gauche en sortant de l'ascenseur,1988,6.6,2022.0
30252978,tt0294492,Daanveer,1996,4.2,29.0
6181527,tt0425601,Trailer Park Boys: The Movie,2006,7.1,13711.0
6983796,tt0756672,The Killing Floor,2007,5.5,3341.0
13250510,tt0014064,Frozen Hearts,1923,6.1,90.0
15215908,tt1223134,Anasuya,2007,7.3,466.0
7838245,tt0468754,Hasami otoko,2005,6.4,206.0
11137864,tt0120430,Vanishing Point,1997,5.6,3112.0
30868944,tt1527835,Archipelago,2010,6.3,3117.0
1942317,tt0162983,Hanging Up,2000,4.8,13286.0
2958168,tt0258273,Lovely & Amazing,2001,6.7,7862.0
21848509,tt0135093,Freud,1984,7.6,114.0
9391085,tt0962726,High School Musical 3: Senior Year,2008,5.0,68720.0
34135939,tt0377935,Beyond the Front Line,2004,6.5,1677.0
13064878,tt0246529,The Counter Jumper,1922,6.0,38.0
36027395,tt0056050,Mother,1963,7.2,151.0
379851,tt0205873,The Dish,2000,7.2,17252.0
33245032,tt1683402,Black Gold,2011,5.2,302.0
36350842,tt0196644,Isn't Life Wonderful!,1953,5.8,148.0
20913539,tt0820987,Pacquiao: The Movie,2006,5.6,64.0
6016228,tt0080601,Death Car on the Freeway,1979,5.4,507.0
31737525,tt0158047,Oonche Log,1985,6.2,54.0
2546472,tt0095179,Friday the 13th Part VII: The New Blood,1988,5.2,43670.0
27676638,tt0050145,At the Stroke of Nine,1957,3.5,17.0
1291587,tt0241025,Vanity Fair,2004,6.2,23658.0
2161511,tt0104905,Mom and Dad Save The World,1992,5.3,5287.0
8159372,tt0055073,The Last Sunset,1961,6.7,3843.0
26165645,tt0048470,Passage Home,1955,6.2,217.0
9560347,tt0193163,A Flintstone Christmas,1977,6.8,1024.0
7305656,tt0435706,Nina's Heavenly Delights,2006,6.3,2299.0
35643952,tt2009563,Qurbaniyaan,2000,5.0,13.0
27611572,tt0044734,I Believe in You,1952,6.8,296.0
24033813,tt0050879,Raiders of Old California,1957,5.7,273.0
29027495,tt1288376,When We Leave,2010,7.5,5587.0
14538266,tt0173301,Taaqat,1995,3.8,118.0
36116134,tt2325717,Heiter bis Wolkig,2012,6.6,1492.0
30828474,tt0012037,The Charm School,1921,4.3,15.0
236122,tt0260866,Don't Say a Word,2001,6.3,57737.0
10988036,tt0084014,Ambitious Kung Fu Girl,1981,6.4,104.0
12254104,tt0231455,Dharmasere,1979,7.5,17.0
3654399,tt0050782,Le notti bianche,1957,7.8,9281.0
11253233,tt0045162,The Snows of Kilimanjaro,1952,6.1,6014.0
3925275,tt0063389,"The One and Only, Genuine, Original Family Band",1968,6.3,1072.0
6503294,tt0119509,Leave It to Beaver,1997,5.2,4612.0
5579274,tt0080116,Wanda Nevada,1979,5.5,1556.0
19831101,tt0815447,Clandestinos,2007,5.6,621.0
1755675,tt0050798,Old Yeller,1957,7.2,15510.0
32199846,tt0155598,Chakravakam,1974,6.8,10.0
10893024,tt0395932,Able Edwards,2004,5.5,153.0
2390369,tt0074292,The Cassandra Crossing,1976,6.3,10143.0
1291589,tt0029423,Porky's Badtime Story,1937,6.9,254.0
10069910,tt0303732,Bloody Murder 2: Closing Camp,2003,4.4,1409.0
14850192,tt0006564,Daphne and the Pirate,1916,5.4,85.0
30062422,tt0092128,The Sea and Poison,1986,7.4,335.0
17123894,tt1104694,Garbage Warrior,2007,7.7,800.0
5021219,tt0084813,La Tragedia di un uomo ridicolo,1981,6.6,1167.0
9162935,tt0892874,Halla Bol,2008,6.0,2431.0
13770207,tt2016154,Biceps of Steel,1980,7.4,25.0
10579135,tt0054861,The Exiles,1961,6.6,1430.0
31854533,tt0068542,Eolomea,1972,5.7,651.0
34760416,tt2238995,Blood Stained Shoes,2012,5.5,144.0
14621521,tt0048699,Tarzan's Hidden Jungle,1955,5.4,608.0
3978804,tt0059339,Joy in the Morning,1965,5.7,382.0
4062150,tt0061065,Tanin no kao,1966,7.9,10798.0
14727566,tt0066830,The Big Doll House,1971,5.8,3203.0
2704658,tt0357037,Pornografia,2003,6.2,1017.0
33429707,tt1529273,Lost Kisses,2010,5.6,142.0
19757981,tt0032249,The Big Premiere,1940,6.1,117.0
17980087,tt0063654,The Subject Was Roses,1968,7.0,1856.0
3196185,tt0106913,Fire on the Amazon,1993,3.5,2934.0
17482209,tt0381055,"Biyudo Si Daddy, Biyuda Si Mommy",1997,6.6,9.0
3635829,tt0404390,Running Scared,2006,7.3,104359.0
15062348,tt0068629,Street Mobster,1972,7.1,1275.0
8595545,tt0078260,Showdown At The Cotton Mill,1978,6.5,64.0
13291161,tt0037432,La vida empieza a medianoche,1944,6.3,16.0
27499305,tt0035785,Dear Octopus,1943,5.9,25.0
7541099,tt0282112,Mayura,1975,8.9,347.0
34977626,tt0319808,Mandhira Punnagai,1986,6.4,20.0
29836726,tt0074583,Grand Jury,1976,6.0,54.0
25698585,tt0036836,Four Jills in a Jeep,1944,6.2,565.0
11762004,tt0249968,Slipstream,1967,5.9,161.0
24816733,tt0086460,Touched,1983,5.3,143.0
2940566,tt0066449,There's a Girl in My Soup,1970,5.7,2846.0
5996232,tt0148375,Khilona,1970,7.1,403.0
29760301,tt0034929,Jungle Siren,1942,3.7,226.0
30683191,tt0013886,Brass,1923,6.1,32.0
18929976,tt0780534,My Mom's New Boyfriend,2008,5.3,12545.0
27496242,tt0043930,Portrait of Clare,1950,6.6,78.0
6155299,tt0477731,Syndromes and a Century,2006,7.3,4661.0
2704622,tt0071706,Juggernaut,1974,6.6,6436.0
33289788,tt0100539,Sailaab,1990,5.0,230.0
19246546,tt1422708,Neel Rajar Deshe,2008,7.3,20.0
3724855,tt0075985,Emily,1976,4.5,263.0
26723019,tt0044788,Kangaroo,1952,5.6,414.0
7017078,tt0796950,El Benny,2006,7.8,83.0
27381413,tt1585272,Soul Boy,2010,6.7,431.0
8737296,tt0099037,Andre's Mother,1990,7.8,161.0
24159181,tt0092967,End of the Line,1987,5.6,810.0
8641422,tt0111441,To Kill a Dead Man,1994,6.7,298.0
29133741,tt0810827,Death Note: The Last Name,2006,7.2,17856.0
2461592,tt0061452,Casino Royale,1967,5.0,33015.0
11671832,tt0857265,Sleuth,2007,6.3,33209.0
28976731,tt0273195,Ennu Swantham Janakikutty,1998,7.6,83.0
4198879,tt0425492,Summertime,1995,9.0,23.0
14719302,tt0230498,Man Ki Aankhen,1970,7.0,58.0
12609759,tt0317312,Dance Dance,1987,6.1,390.0
29200545,tt0030803,Strange Boarders,1938,6.9,94.0
9652426,tt0015689,Clothes Make the Pirate,1925,3.6,24.0
10125157,tt0257972,Gunman,1983,7.5,46.0
27510681,tt0043585,Ghost Chasers,1951,6.1,515.0
22286817,tt0063527,Capricious Summer,1968,6.9,1652.0
156613,tt0043361,Bright Victory,1951,7.3,995.0
30268530,tt1360866,Gigante,2009,6.8,2203.0
1430376,tt0100024,Life Is Sweet,1990,7.4,11481.0
217750,tt0061180,The Whisperers,1967,7.1,1513.0
3946762,tt0451631,Apaharan,2005,7.4,5301.0
2511267,tt0424880,Candy,2006,7.2,48227.0
31675943,tt2606826,Poraali,2011,6.5,216.0
11142730,tt0156043,Sanam Teri Kasam,1982,6.0,168.0
7642474,tt0105660,The Turning,1992,4.3,537.0
24607515,tt0042590,I'll Get You for This,1951,5.9,170.0
25689705,tt0052428,¡Viva lo imposible!,1958,6.7,48.0
19907642,tt0062630,The Vatican Affair,1968,6.0,81.0
28648635,tt1270798,X-Men: First Class,2011,7.7,736545.0
2593578,tt0059643,The Saragossa Manuscript,1965,7.8,6010.0
2173768,tt0094040,Still Crazy Like a Fox,1987,6.5,192.0
7092503,tt0123458,Beverly Hills Copulator,1986,7.2,79.0
29170556,tt0090678,Avenging Force,1986,5.8,3442.0
5787607,tt0384803,Alien 51,2004,1.8,361.0
17356696,tt0021224,Outside the Law,1930,5.5,233.0
25157043,tt11344336,Poomagal Oorvalam,1999,6.8,37.0
11237664,tt0432149,Thicker than Water,2000,7.9,358.0
24019230,tt0041918,State Department: File 649,1949,4.8,208.0
14828868,tt0025833,Stingaree,1934,5.8,527.0
1703805,tt0117658,The Stendhal Syndrome,1996,6.0,9357.0
5716888,tt0259127,Attila,2001,6.6,11207.0
12812197,tt0098963,1871,1990,6.3,78.0
2542040,tt0445760,The Wayward Cloud,2005,6.5,5731.0
19559457,tt0063595,She-Devils on Wheels,1968,4.5,1105.0
16516637,tt0019325,Riley the Cop,1928,5.9,260.0
26479568,tt0065375,The Adventures of Gerard,1970,4.8,379.0
30273553,tt0780504,Drive,2011,7.8,718869.0
8326730,tt0056279,Night of the Eagle,1962,6.9,4205.0
24095517,tt0033469,City of Missing Girls,1941,4.9,323.0
26553782,tt0045181,Sound Off,1952,5.6,86.0
17623115,tt1242842,Dawn of the world,2008,6.9,271.0
21592734,tt1219349,Jau Tithe Khau,2007,7.6,63.0
9667991,tt2396399,Chinna,2005,5.2,57.0
16909558,tt0018285,The Princess from Hoboken,1927,5.9,18.0
314775,tt0104926,Mr. Baseball,1992,6.0,12364.0
35168176,tt1697864,19-Nineteen,2009,6.5,89.0
9905852,tt0098596,Life and Nothing But,1989,7.5,2140.0
2543813,tt0007162,The Pawnshop,1916,7.0,3776.0
13920598,tt0800341,May 18,2007,6.9,1390.0
28789973,tt0035477,The Tuttles of Tahiti,1942,6.0,396.0
3037303,tt0047969,Daddy Long Legs,1955,6.7,4360.0
31516525,tt0792978,Mia and the Migoo,2008,6.6,445.0
14705902,tt0011716,Something to Think About,1920,5.8,664.0
3542944,tt0332381,The Sea,2002,6.8,1762.0
6687579,tt0098257,Savage Beach,1989,4.4,1895.0
733657,tt0057918,Carry On Cleo,1964,6.7,5104.0
19107731,tt0047002,Front Page Story,1954,6.7,170.0
18895020,tt1176244,Valentino: The Last Emperor,2008,7.1,1949.0
13663939,tt0212425,Pheray,1949,6.6,19.0
32129077,tt0035113,The Navy Comes Through,1942,6.1,412.0
31099422,tt1456472,We Have a Pope,2011,6.7,14462.0
20969093,tt1337416,Reality Horror Night,2009,7.0,34.0
23372845,tt0087510,Le jour S...,1984,4.7,9.0
15662745,tt13654642,Kanna,2007,9.2,7.0
13061896,tt0012646,The Sawmill,1922,5.9,282.0
77672,tt0036377,The Song of Bernadette,1943,7.6,7771.0
8554766,tt0092046,The Tale Of The Bunny Picnic,1986,7.7,419.0
22644614,tt0087364,De grens,1984,6.2,32.0
6578384,tt0101725,Diary of a Hitman,1991,5.2,2272.0
23688242,tt0114236,Ravan Raaj: A True Story,1995,6.1,158.0
29196894,tt0110649,The New Age,1994,5.7,1286.0
1975939,tt0047985,The Desperate Hours,1955,7.5,11133.0
11046944,tt0854678,Taxi to the Dark Side,2007,7.5,16958.0
19165774,tt0053455,The Wreck of the Mary Deare,1959,6.7,3025.0
28855910,tt0060887,Die Rechnung - eiskalt serviert,1966,5.7,120.0
26138280,tt0091068,Foreign Body,1986,6.0,329.0
6745357,tt0385751,Hip Hip Hora!,2004,5.4,4977.0
34410475,tt0033968,Obliging Young Lady,1942,5.7,268.0
14415759,tt0021281,Raffles,1930,6.4,1143.0
25471984,tt0148095,Eat me!,2000,5.7,169.0
15883386,tt1198349,Parugu,2008,7.1,3603.0
9613761,tt0836704,Taps,2006,6.6,22.0
7158571,tt0037763,Hare Conditioned,1945,7.4,1012.0
12686515,tt0286942,Sardari Begum,1996,7.1,225.0
31803599,tt0042198,The Angel with the Trumpet,1950,6.2,165.0
21742948,tt0034565,Cairo,1942,6.1,511.0
25921376,tt0488929,39: A Film by Carroll McKane,2006,6.0,45.0
6055524,tt0097394,The Fortune Code,1990,6.0,215.0
7255312,tt0780653,The Wolfman,2010,5.8,112972.0
33606566,tt0356901,The Moises Padilla Story,1961,6.8,25.0
17726219,tt1213644,Disaster Movie,2008,1.9,95309.0
27957563,tt0325769,Madurai Veeran,1956,7.9,33.0
805053,tt0112471,Before Sunrise,1995,8.1,347807.0
26368892,tt0023010,His Lordship,1932,5.7,78.0
6948329,tt0097099,Common Threads: Stories from the Quilt,1989,8.1,1121.0
15148739,tt0013462,One Terrible Day,1922,6.6,83.0
14627188,tt0005060,Carmen,1915,6.3,1105.0
10155456,tt0321997,Detention,2003,4.1,2507.0
31209365,tt0230449,Lava,1980,5.4,10.0
16005416,tt0011667,The Screaming Shadow,1920,5.9,24.0
25942540,tt1606376,Avan Ivan,2011,6.3,1264.0
2555226,tt0039468,Hold That Lion!,1947,7.8,590.0
10297239,tt0021029,Kismet,1930,6.1,87.0
2998980,tt0010680,The Sentimental Bloke,1919,6.2,309.0
7992323,tt0119692,With Friends Like These...,1998,5.9,638.0
3756532,tt0284815,Address Unknown,2001,7.2,3932.0
5603557,tt0019376,Should Married Men Go Home?,1928,6.7,837.0
19620142,tt0052404,A Woman of Mystery,1958,5.8,75.0
28675552,tt1929241,Ek Aadat,2010,3.9,14.0
12375241,tt0060983,The Singing Nun,1966,6.1,1559.0
23850547,tt0098607,Voices of Sarafina!,1988,6.6,86.0
9732383,tt0085889,Making of a Male Model,1983,6.0,272.0
2241866,tt0077942,Moment by Moment,1978,3.2,1359.0
8877682,tt0104685,The Last Days of Chez Nous,1992,6.5,1064.0
9084609,tt0027808,It Had to Happen,1936,6.1,156.0
76331,tt0023427,Scarface,1932,7.7,31056.0
19064014,tt0059142,A Man Named John,1965,6.8,101.0
12629889,tt0051757,I Married a Woman,1958,5.4,463.0
2190622,tt0450232,16 Blocks,2006,6.6,135612.0
24611374,tt1094299,The Legend of Pancho Barnes and the Happy Bottom Riding Club,2009,8.6,82.0
10844342,tt0044554,The Dog House,1952,7.5,902.0
17325862,tt0015756,Dollar Down,1925,6.0,17.0
145621,tt0029870,Angels with Dirty Faces,1938,7.9,23575.0
23687797,tt0044395,Il Bandolero stanco,1952,7.3,19.0
24553402,tt0167978,Hard Time Romance,1991,5.9,81.0
18400321,tt0035690,Bomber's Moon,1943,6.2,91.0
22348404,tt1185837,The Cell 2,2009,2.8,3016.0
18355779,tt0305499,Long Dark Night,2004,6.7,1159.0
2996768,tt0077769,Jennifer,1978,5.5,772.0
6170272,tt0040586,Mickey,1948,6.3,143.0
10658806,tt0362674,Gangvaa,1984,5.6,49.0
21493329,tt0087765,My First Wife,1984,6.9,180.0
26245806,tt0861699,Cruel and Unusual,2006,6.7,68.0
13695204,tt0379278,Drifters,2003,6.5,310.0
26922017,tt0108223,Stepmonster,1993,5.2,648.0
24330723,tt1379177,The Disappearance of Alice Creed,2009,6.7,27818.0
695522,tt0031060,At the Circus,1939,6.8,6533.0
6439404,tt0110091,I Like It Like That,1994,6.7,1884.0
